C_MINT,4.9,0.248775,137156,157714,0.00395448,1718,0.00364337,0.212933,0.0307622,1719,0.00112259,2290,1718
C_MINT,3.85,0.095079,58668,67839,0.00328727,1257,0.001556,0.0827133,0.00831818,1257,0.000806296,1417,1256
C_MINT,2.51,0.0135738,7924,8929,0.00335974,348,0.000353968,0.0088837,0.00116422,347,0.000158271,391,346
C_MINT,1.91,0.0625021,36249,40553,0.00330659,419,0.00053288,0.0516289,0.00731743,414,0.000238273,537,413
C_MINT,3.3,0.0218082,13979,15058,0.00343783,253,0.000322066,0.0162248,0.00200754,253,0.000113541,275,252
C_MINT,4.3,0.0394097,25363,28645,0.00319905,383,0.00031777,0.0342653,0.00172425,383,0.00020377,403,382
C_MINT,3.45,0.17815,107373,121987,0.00342447,1075,0.00118698,0.149604,0.0244656,1075,0.000718973,1259,1074
C_MINT,3.6,0.0360246,23733,26599,0.00299353,292,0.000476107,0.0279678,0.00490741,292,0.000141397,362,291
C_MINT,4.76,6.01657,1610253,2776273,0.00291324,247391,0.643307,4.55633,1.24185,164436,0.254856,572189,180815
C_MINT,3.15,5.8734,2219427,3306237,0.00328819,188213,0.307543,4.89022,0.834153,130864,0.175683,348608,140941
C_MINT,2.6,0.104323,64783,71980,0.00354101,240,0.000707204,0.0838882,0.0166947,240,0.000194643,387,239
C_MINT,3.11,0.100988,62709,76319,0.00307446,577,0.000696568,0.0856095,0.0119396,573,0.000379004,792,576
C_MINT,3.05,0.0945399,59028,71552,0.00309377,329,0.000274038,0.0824996,0.00870072,329,0.000259498,342,328
C_MINT,3.1,0.0455094,30755,34093,0.00296233,222,0.000289399,0.0359119,0.00650252,222,0.00011846,263,221
C_MINT,4.86,1.77441,568637,900259,0.00297604,114715,0.235582,1.33239,0.356306,76215,0.0929601,228853,81982
